contrato;obra;sequencia_do_trecho;rodovia;descricao_rodovia;descricao_trecho;km_inicial;km_final
PRC-22.043/2017-E;Obra 1;12,0;LMG662;ENTR LMG664 (P/BONFINÓPOLIS)-NATALÂNDIA-ENTR BR251(BOQUEIRÃO);Não Disponível;0,0;17,0
PRC-22.043/2017-E;Obra 1;13,0;LMG664;ENTR MG181 (P/BONFINÓPOLIS)-NATALÂNDIA-ENTR LMG628;Não Disponível;0,0;97,4
PRC-22.043/2017-E;Obra 1;14,0;LMG667;ENTR MG181 (BRASILANDIA) - SANTA FÉ DE MINAS;Não Disponível;0,0;90,0
PRC-22.043/2017-E;Obra 1;15,0;CMG251;DIV BA/MG-PEDRA AZUL-SALINAS-MONTES CLAROS-CORAÇÃO DE JESUS-SANTA FÉ DE MINAS-DIV MG/GO;Não Disponível;808,7;848,7
PRC-22.043/2017-E;Obra 1;17,0;LMG662;ENTR LMG664 (P/BONFINÓPOLIS)-NATALÂNDIA-ENTR BR251(BOQUEIRÃO);Não Disponível;18,7;40,5
PRC-22.013/2018-E;Obra 1;12,0;LMG863;CONTORNO BOA ESPERANÇA-CONTORNO BOA ESPERANÇA;Não Disponível;0,0;5,0
PRC-22.013/2018-E;Obra 1;13,0;LMG867;ENTR BR460-MGC383;Não Disponível;0,0;0,25
PRC-22.013/2018-E;Obra 1;14,0;LMG868;SÃO TOMÉ DAS LETRAS-ENTR LMG862 (TRÊS CORAÇÕES);Não Disponível;0,0;16,4
PRC-22.013/2018-E;Obra 1;15,0;MG167;SANTANA DA VARGEM-TRÊS PONTAS-VARGINHA-CAMBUQUIRA-BR267;Não Disponível;0,0;43,8
PRC-22.013/2018-E;Obra 1;16,0;MG167;SANTANA DA VARGEM-TRÊS PONTAS-VARGINHA-CAMBUQUIRA-BR267;Não Disponível;69,5;100,0
PRC-22.013/2018-E;Obra 1;17,0;CMG369;OLIVEIRA-CAMPO BELO-BOA ESPERANÇA-CAMPOS  GERAIS-ALFENAS-SERRANIA-DIV MG/SP;Não Disponível;94,6;188,5
PRC-22.013/2018-E;Obra 1;18,0;LMG878;SÃO GONÇALO DO SAPUCAÍ-CORDISLÂNDIA;Não Disponível;0,0;21,8
PRC-22.013/2018-E;Obra 1;19,0;CMG383;CONSELHEIRO  LAFAIETE-SÃO  JOÃO  DEL REI-CAXAMBU-MARIA DA FÉ-PIRANGUÇU-DIV MG/SP;Não Disponível;204,6;287,3
PRC-22.013/2018-E;Obra 1;32,0;CMG267;LEOPOLDINA-JUIZ DE FORA-CAXAMBU-POÇOS DE CALDAS-DIV MG/SP;Não Disponível;306,3;408,9
PRC-22.013/2018-E;Obra 1;2,0;MG456;HELIODORA-LAMBARI;Não Disponível;0,0;29,7
PRC-22.013/2018-E;Obra 1;3,0;MG458;PEDRALVA-NATÉRCIA-HELIODORA-BR381;Não Disponível;0,0;32,8
PRC-22.013/2018-E;Obra 1;4,0;CMG383;CONSELHEIRO  LAFAIETE-SÃO  JOÃO  DEL REI-CAXAMBU-MARIA DA FÉ-PIRANGUÇU-DIV MG/SP;Não Disponível;186,4;203,3
PRC-22.013/2018-E;Obra 1;5,0;CMG460;CAMBUQUIRA-LAMBARI-SÃO LOURENÇO-POUSO ALTO;Não Disponível;0,0;79,3
PRC-22.013/2018-E;Obra 1;6,0;LMG729;CONCEIÇÃO DO RIO VERDE-ÁGUAS DE CONTENDAS;Não Disponível;0,5;7,5
PRC-22.013/2018-E;Obra 1;7,0;CMG491;SÃO  SEBASTIÃO  DO PARAÍSO-MONTE SANTO DE MINAS-ARCEBURGO-GUAXUPÉ-ALFENAS-PARAGUAÇU-VARGINHA-BR381;Não Disponível;196,2;255,3
PRC-22.013/2018-E;Obra 1;8,0;CMG354;DIV GO/MG-GUARDA MOR-PATOS DE MINAS-FORMIGA-LAVRAS-CRUZÍLIA-CAXAMBU-POUSO ALTO-DIV MG/SP;Não Disponível;683,6;685,0
PRC-22.013/2018-E;Obra 1;9,0;LMG849;CAMPO DO MEIO-CAMPOS GERAIS;Não Disponível;0,0;17,3
PRC-22.013/2018-E;Obra 1;10,0;CMG354;DIV GO/MG-GUARDA MOR-PATOS DE MINAS-FORMIGA-LAVRAS-CRUZÍLIA-CAXAMBU-POUSO ALTO-DIV MG/SP;Não Disponível;687,7;697,4
PRC-22.013/2018-E;Obra 1;11,0;LMG862;LUMINÁRIAS-ENTR P/SÃO TOMÉ DAS LETRAS-TRÊS CORAÇÕES;Não Disponível;0,0;44,3
PRC-22.038/2017-E;Obra 1;2,0;MG415;BIQUINHAS (MG060)-MORADA NOVA DE MINAS;Não Disponível;49,0;68,0
PRC-22.038/2017-E;Obra 1;3,0;MG421;CORDISBURGO-GRUTA DO MAQUINÉ;Não Disponível;0,0;5,1
PRC-22.038/2017-E;Obra 1;4,0;LMG728;ENTR BR259 (INIMUTABA)-SENHORA DA GLÓRIA-MONJOLOS;Não Disponível;0,0;52,6
PRC-22.038/2017-E;Obra 1;5,0;CMG496;PIRAPORA-VÁRZEA DA PALMA-CORINTO;Não Disponível;112,0;135,8
PRC-22.038/2017-E;Obra 1;6,0;LMG754;ENTR BR259 (CURVELO)-CORDISBURGO;Não Disponível;0,0;2,7
PRC-22.038/2017-E;Obra 1;7,0;MG220;TRÊS MARIA-CORINTO-SANTO HIPÓLITO-CONS MATA-BR367;Não Disponível;111,8;192,1
PRC-22.038/2017-E;Obra 1;8,0;MG231;BR040-CORDISBURGO-SANTANA DE PIRAPAMA;Não Disponível;0,0;39,5
PRC-22.038/2017-E;Obra 1;9,0;LMG807;JEQUITIBÁ-SANTANA DE PIRAPAMA-ENTR BR259 (P JUSCELINO);Não Disponível;38,0;88,8
PRC-22.038/2017-E;Obra 1;10,0;MG220;TRÊS MARIA-CORINTO-SANTO HIPÓLITO-CONS MATA-BR367;Não Disponível;62,7;111,8
PRC-22.038/2017-E;Obra 1;11,0;MG164;FELIXLÂNDIA-POMPÉU-BOM DESPACHO-ITAPECERICA-CANDEIAS-BR354;Não Disponível;5,1;15,6
PRC-22.038/2017-E;Obra 1;18,0;CMG259;DIV ES/MG-CONSELHEIRO PENA-GOVERNADOR VALADARES-VIRGINÓPOLIS-DATAS-CURVELO-FELIXLANDIA;Não Disponível;495,5;585,1
PRC-22.023/2018-E;Obra 1;51,0;MG030;BELO HORIZONTE-NOVA LIMA-ITABIRITO-ENGENHEIRO CORREIA-BARBACENA;Não Disponível;42,0;60,7
PRC-22.023/2018-E;Obra 1;53,0;MG030;BELO HORIZONTE-NOVA LIMA-ITABIRITO-ENGENHEIRO CORREIA-BARBACENA;Não Disponível;83,7;106,5
PRC-22.023/2018-E;Obra 1;1,0;MG323;JEQUITIBÁ-BALDIM-MG010;Não Disponível;0,0;15,4
PRC-22.023/2018-E;Obra 1;2,0;MG424;MG010-PEDRO LEOPOLDO-SETE LAGOAS (BR040);Não Disponível;0,0;24,2
PRC-22.023/2018-E;Obra 1;3,0;MG424;MG010-PEDRO LEOPOLDO-SETE LAGOAS (BR040);Não Disponível;30,2;41,0
PRC-22.023/2018-E;Obra 1;4,0;MG424;MG010-PEDRO LEOPOLDO-SETE LAGOAS (BR040);Não Disponível;44,0;49,0
PRC-22.023/2018-E;Obra 1;5,0;MG432;BR040-ESMERALDAS;Não Disponível;2,7;22,8
PRC-22.023/2018-E;Obra 1;6,0;MG433;SANTA LUZIA-MG010;Não Disponível;0,0;0,6
PRC-22.023/2018-E;Obra 1;7,0;MG437;NOVA LIMA-SABARÁ;Não Disponível;3,0;14,0
PRC-22.023/2018-E;Obra 1;8,0;MG440;CACHOEIRA DO CAMPO (BR356)-MG030;Não Disponível;1,0;15,2
PRC-22.023/2018-E;Obra 1;9,0;MG442;BELO VALE-BR040;Não Disponível;0,0;22,5
PRC-22.023/2018-E;Obra 1;10,0;MG010;BELO HORIZONTE-VESPASIANO-LAGOA SANTA-CONCEIÇÃO DO MATO DENTRO-SERRO-SERRA AZUL DE MINASRIO VERMELHO;Não Disponível;12,4;31,3
PRC-22.023/2018-E;Obra 1;11,0;MG010;BELO HORIZONTE-VESPASIANO-LAGOA SANTA-CONCEIÇÃO DO MATO DENTRO-SERRO-SERRA AZUL DE MINASRIO VERMELHO;Não Disponível;46,2;99,7
PRC-22.023/2018-E;Obra 1;12,0;MG020;BELO HORIZONTE-SANTA LUZIA-JABUTICATUBAS;Não Disponível;11,0;16,0
PRC-22.023/2018-E;Obra 1;13,0;MG020;BELO HORIZONTE-SANTA LUZIA-JABUTICATUBAS;Não Disponível;36,1;63,2
PRC-22.023/2018-E;Obra 1;14,0;MG030;BELO HORIZONTE-NOVA LIMA-ITABIRITO-ENGENHEIRO CORREIA-BARBACENA;Não Disponível;13,4;18,9
PRC-22.023/2018-E;Obra 1;15,0;MG040;BELO HORIZONTE-BRUMADINHO-BONFIM-CRUCILANDIA-ITAGUARA;Não Disponível;18,5;21,1
PRC-22.023/2018-E;Obra 1;16,0;MG050;BETIM-DIVINÓPOLIS-FORMIGA-PASSOS-SÃO SEBASTIÃO DO PARAÍSO;Não Disponível;34,8;49,6
PRC-22.023/2018-E;Obra 1;17,0;MG060;VIANÓPOLIS-ESMERALDAS-POMPEU-ABAETÉ-SÃO G ABAETÉ-BR365;Não Disponível;40,5;62,8
PRC-22.023/2018-E;Obra 1;18,0;MG238;MARAVILHAS-INHAÚMA-SETE LAGOAS-JEQUITIBÁ;Não Disponível;1,4;32,6
PRC-22.023/2018-E;Obra 1;19,0;LMG800;ENTR MG010-AEROPORTO DE CONFINS-ENTR MG424;Não Disponível;0,0;3,9
PRC-22.023/2018-E;Obra 1;20,0;LMG806;JUSTINÓPOLIS-RIBEIRÃO DAS NEVES-ENTR BR040;Não Disponível;1,3;8,9
PRC-22.023/2018-E;Obra 1;21,0;LMG807;JEQUITIBÁ-SANTANA DE PIRAPAMA-ENTR BR259 (P JUSCELINO);Não Disponível;0,0;38,0
PRC-22.023/2018-E;Obra 1;22,0;LMG808;CONTAGEM-NOVA CONTAGEM-ENTR MG432(CARACÓIS);Não Disponível;8,5;21,7
PRC-22.023/2018-E;Obra 1;23,0;LMG813;BRUMADINHO (PIEDADE DO PARAOPEBA) / ENTR BR040;Não Disponível;0,0;7,4
PRC-22.023/2018-E;Obra 1;24,0;LMG816;ENTR MG010(CARDEAL MOTA) - SANTANA DO RIACHO;Não Disponível;0,0;26,8
PRC-22.023/2018-E;Obra 1;25,0;LMG511;ENTR MG323 (P/ BALDIM) - RÓTULO - ENTR LMG816 (P/ SANTANA DO RIACHO);Não Disponível;0,0;1,0
PRC-22.023/2018-E;Obra 1;26,0;LMG512;CONTORNO NORTE LAGOA SANTA (ENTR LMG800 - AMG0115 - MG010);Não Disponível;0,0;11,2
PRC-22.023/2018-E;Obra 1;27,0;LMG825;ENTR BR040-MOEDA;Não Disponível;0,0;16,1
PRC-22.023/2018-E;Obra 1;28,0;LMG831;ENTR MG040 (BONFIM)-PIEDADE DOS GERAIS;Não Disponível;0,0;15,0
PRC-22.023/2018-E;Obra 1;29,0;LMG831;ENTR MG040 (BONFIM)-PIEDADE DOS GERAIS;Não Disponível;17,0;24,0
PRC-22.023/2018-E;Obra 1;30,0;LMG831;ENTR MG040 (BONFIM)-PIEDADE DOS GERAIS;Não Disponível;28,8;45,3
PRC-22.023/2018-E;Obra 1;31,0;MG238;MARAVILHAS-INHAÚMA-SETE LAGOAS-JEQUITIBÁ;Não Disponível;11,1;32,6
PRC-22.023/2018-E;Obra 1;32,0;MG155;BR381-BRUMADINHO-BELO VALE-SÃO BRÁS DO SUAÇUÍ;Não Disponível;71,3;80,3
PRC-22.023/2018-E;Obra 1;33,0;CMG356;BELO HORIZONTE-OURO PRETO-VIÇOSA-ERVÁLIA-MURIÉ-DIV MG/RJ;Não Disponível;2,2;8,0
PRC-22.023/2018-E;Obra 1;34,0;LMG853;CONTORNO DE SETE LAGOAS-ENTR BR040 A-ENTR BR040 B ;Não Disponível;0,0;3,3
PRC-22.023/2018-E;Obra 1;35,0;LMG875;ENTR BR040-INHOTIM (BRUMADINHO) ;Não Disponível;0,0;31,0
PRC-22.023/2018-E;Obra 1;37,0;CMG262;DIV ES/MG-MANHUAÇU-JOÃO MONLEVADE-CAETÉ-SABARÁ-BELO HORIZONTE-ARAXÁ-UBERABA-FRUTAL-DIV MG/SP;Não Disponível;274,2;293,7
PRC-22.023/2018-E;Obra 1;47,0;MG323;JEQUITIBÁ-BALDIM-MG010;Não Disponível;16,1;34,9
PRC-22.023/2018-E;Obra 1;48,0;MG323;JEQUITIBÁ-BALDIM-MG010;Não Disponível;16,1;34,9
PRC-22.023/2018-E;Obra 1;54,0;MG040;BELO HORIZONTE-BRUMADINHO-BONFIM-CRUCILANDIA-ITAGUARA;Não Disponível;33,4;37,0
PRC-22.023/2018-E;Obra 1;50,0;MG030;BELO HORIZONTE-NOVA LIMA-ITABIRITO-ENGENHEIRO CORREIA-BARBACENA;Não Disponível;24,78;38,5
PRC-22.023/2018-E;Obra 1;52,0;MG030;BELO HORIZONTE-NOVA LIMA-ITABIRITO-ENGENHEIRO CORREIA-BARBACENA;Não Disponível;70,1;82,6
PRC-22.023/2018-E;Obra 1;55,0;MG040;BELO HORIZONTE-BRUMADINHO-BONFIM-CRUCILANDIA-ITAGUARA;Não Disponível;43,4;52,6
PRC-22.023/2018-E;Obra 1;56,0;MG040;BELO HORIZONTE-BRUMADINHO-BONFIM-CRUCILANDIA-ITAGUARA;Não Disponível;55,7;82,0
PRC-22.023/2018-E;Obra 1;57,0;MG040;BELO HORIZONTE-BRUMADINHO-BONFIM-CRUCILANDIA-ITAGUARA;Não Disponível;84,3;98,2
PRC-22.023/2018-E;Obra 1;58,0;MG040;BELO HORIZONTE-BRUMADINHO-BONFIM-CRUCILANDIA-ITAGUARA;Não Disponível;100,6;114,1
PRC-22.023/2018-E;Obra 1;59,0;LMG800;ENTR MG010-AEROPORTO DE CONFINS-ENTR MG424;Não Disponível;10,1;15,6
PRC-22.023/2018-E;Obra 1;60,0;LMG806;JUSTINÓPOLIS-RIBEIRÃO DAS NEVES-ENTR BR040;Não Disponível;14,4;14,9
PRC-22.023/2018-E;Obra 1;61,0;LMG813;BRUMADINHO (PIEDADE DO PARAOPEBA) / ENTR BR040;Não Disponível;9,0;12,0
PRC-22.023/2018-E;Obra 1;62,0;LMG511;ENTR MG323 (P/ BALDIM) - RÓTULO - ENTR LMG816 (P/ SANTANA DO RIACHO);Não Disponível;2,2;38,1
PRC-22.023/2018-E;Obra 1;63,0;CMG262;DIV ES/MG-MANHUAÇU-JOÃO MONLEVADE-CAETÉ-SABARÁ-BELO HORIZONTE-ARAXÁ-UBERABA-FRUTAL-DIV MG/SP;Não Disponível;300,3;313,3
PRC-22.017/2018-E;Obra 1;1,0;MG446;MUZAMBINHO-NOVA RESENDE-ALPINÓPOLIS-FURNAS;Não Disponível;61,8;91,3
PRC-22.017/2018-E;Obra 1;2,0;MG450;GUAXUPÉ-DIV MG/SP;Não Disponível;0,0;14,7
PRC-22.017/2018-E;Obra 1;3,0;MG453;PARAGUAÇU (BR491)-MACHADO (BR267);Não Disponível;0,0;25,9
PRC-22.017/2018-E;Obra 1;4,0;MG455;BR459-ANDRADAS-DIV MG/SP;Não Disponível;0,0;1,5
PRC-22.017/2018-E;Obra 1;5,0;MG455;BR459-ANDRADAS-DIV MG/SP;Não Disponível;4,8;42,0
PRC-22.017/2018-E;Obra 1;6,0;MG179;ALFENAS-MACHADO-BR459 (POUSO ALEGRE);Não Disponível;0,0;103,1
PRC-22.017/2018-E;Obra 1;7,0;CMG491;SÃO  SEBASTIÃO  DO PARAÍSO-MONTE SANTO DE MINAS-ARCEBURGO-GUAXUPÉ-ALFENAS-PARAGUAÇU-VARGINHA-BR381;Não Disponível;103,6;196,2
PRC-22.017/2018-E;Obra 1;8,0;LMG847;ENTR BR146 - JURUAIA - ENTR MG446;Não Disponível;0,0;16,3
PRC-22.017/2018-E;Obra 1;9,0;LMG847;ENTR BR146 - JURUAIA - ENTR MG446;Não Disponível;17,7;24,5
PRC-22.017/2018-E;Obra 1;10,0;LMG877;ENTR BR459/146 A/267 A-ENTR BR267 B;Não Disponível;0,0;25,3
PRC-22.017/2018-E;Obra 1;11,0;LMG879;ENTR BR267-SERRANIA-ENTR BR491;Não Disponível;0,0;25,8
PRC-22.017/2018-E;Obra 1;12,0;LMG880;ENTR BR491-DIVISA NOVA-BOTELHOS;Não Disponível;0,0;14,0
PRC-22.017/2018-E;Obra 1;13,0;LMG880;ENTR BR491-DIVISA NOVA-BOTELHOS;Não Disponível;15,4;47,6
PRC-22.017/2018-E;Obra 1;14,0;LMG880;ENTR BR491-DIVISA NOVA-BOTELHOS;Não Disponível;49,8;94,1
PRC-22.017/2018-E;Obra 1;15,0;LMG882;ENTR MG179-SILVIANÓPOLIS-TURVOLÂNDIA;Não Disponível;0,0;5,9
PRC-22.017/2018-E;Obra 1;16,0;LMG882;ENTR MG179-SILVIANÓPOLIS-TURVOLÂNDIA;Não Disponível;7,0;25,7
PRC-22.017/2018-E;Obra 1;26,0;CMG267;LEOPOLDINA-JUIZ DE FORA-CAXAMBU-POÇOS DE CALDAS-DIV MG/SP;Não Disponível;425,0;436,8
PRC-22.017/2018-E;Obra 1;27,0;CMG267;LEOPOLDINA-JUIZ DE FORA-CAXAMBU-POÇOS DE CALDAS-DIV MG/SP;Não Disponível;529,8;542,1
PRC-22.017/2018-E;Obra 1;28,0;CMG267;LEOPOLDINA-JUIZ DE FORA-CAXAMBU-POÇOS DE CALDAS-DIV MG/SP;Não Disponível;438,3;502,9
PRC-22.017/2018-E;Obra 1;29,0;CMG146;PATOS DE MINAS-SÃO ROQUE DE MINAS-BOM JESUS DA PENHA-POÇOS DE CALDAS-DIV MG/SP(MONTE SIÃO);Não Disponível;608,5;616,4
DM-003/2023;Obra 1;1,0;AMG900;ACESSO;Não Disponível;0,0;1,9
DM-003/2023;Obra 1;2,0;AMG900;ACESSO;Não Disponível;0,0;1,6
DM-003/2023;Obra 1;3,0;AMG900;ACESSO;Não Disponível;0,0;0,9
DM-003/2023;Obra 1;4,0;AMG900;ACESSO;Não Disponível;0,0;12,0
DM-003/2023;Obra 1;5,0;AMG900;ACESSO;Não Disponível;0,0;3,2
DM-003/2023;Obra 1;6,0;AMG900;ACESSO;Não Disponível;0,0;4,5
DM-003/2023;Obra 1;7,0;AMG900;ACESSO;Não Disponível;0,0;7,2
DM-003/2023;Obra 1;8,0;AMG900;ACESSO;Não Disponível;0,0;4,5
DM-003/2023;Obra 1;9,0;AMG900;ACESSO;Não Disponível;0,0;5,0
DM-003/2023;Obra 1;10,0;AMG900;ACESSO;Não Disponível;0,0;20,1
DM-003/2023;Obra 1;11,0;AMG900;ACESSO;Não Disponível;7,2;14,5
DM-003/2023;Obra 1;12,0;BR116;DIV BA/MG-TEÓFILO OTONI-GOVERNADOR VALADARES-REALEZA-DIV MG/RJ(ALÉM PARAÍBA);Não Disponível;495,7;530,1
DM-003/2023;Obra 1;13,0;BR116;DIV BA/MG-TEÓFILO OTONI-GOVERNADOR VALADARES-REALEZA-DIV MG/RJ(ALÉM PARAÍBA);Não Disponível;530,1;533,1
DM-003/2023;Obra 1;14,0;BR116;DIV BA/MG-TEÓFILO OTONI-GOVERNADOR VALADARES-REALEZA-DIV MG/RJ(ALÉM PARAÍBA);Não Disponível;533,1;536,2
DM-003/2023;Obra 1;15,0;BR116;DIV BA/MG-TEÓFILO OTONI-GOVERNADOR VALADARES-REALEZA-DIV MG/RJ(ALÉM PARAÍBA);Não Disponível;536,2;537,9
DM-003/2023;Obra 1;16,0;BR116;DIV BA/MG-TEÓFILO OTONI-GOVERNADOR VALADARES-REALEZA-DIV MG/RJ(ALÉM PARAÍBA);Não Disponível;537,9;571,8
DM-003/2023;Obra 1;17,0;BR116;DIV BA/MG-TEÓFILO OTONI-GOVERNADOR VALADARES-REALEZA-DIV MG/RJ(ALÉM PARAÍBA);Não Disponível;571,8;599,1
DM-003/2023;Obra 1;18,0;BR262;DIV ES/MG-MANHUAÇU-JOÃO MONLEVADE-CAETÉ-SABARÁ-BELO HORIZONTE-ARAXÁ-UBERABA-FRUTAL-DIV MG/SP;Não Disponível;148,2;172,5
DM-003/2023;Obra 1;19,0;BR262;DIV ES/MG-MANHUAÇU-JOÃO MONLEVADE-CAETÉ-SABARÁ-BELO HORIZONTE-ARAXÁ-UBERABA-FRUTAL-DIV MG/SP;Não Disponível;172,5;185,6
DM-003/2023;Obra 1;20,0;BR262;DIV ES/MG-MANHUAÇU-JOÃO MONLEVADE-CAETÉ-SABARÁ-BELO HORIZONTE-ARAXÁ-UBERABA-FRUTAL-DIV MG/SP;Não Disponível;185,6;196,8
DM-003/2023;Obra 1;21,0;BR381;DIV ES/MG (MANTENA)-DIVINO DAS LARANJEIRAS-GOVERNADOR  VALADARES-IPATINGA-JOÃO  MONLEVADE-BELO HORIZONTE-BETIM-POUSO ALEGRE-DIV MG/SP;Não Disponível;0,0;2,3
DM-003/2023;Obra 1;22,0;BR381;DIV ES/MG (MANTENA)-DIVINO DAS LARANJEIRAS-GOVERNADOR  VALADARES-IPATINGA-JOÃO  MONLEVADE-BELO HORIZONTE-BETIM-POUSO ALEGRE-DIV MG/SP;Não Disponível;2,3;8,6
DM-003/2023;Obra 1;23,0;BR381;DIV ES/MG (MANTENA)-DIVINO DAS LARANJEIRAS-GOVERNADOR  VALADARES-IPATINGA-JOÃO  MONLEVADE-BELO HORIZONTE-BETIM-POUSO ALEGRE-DIV MG/SP;Não Disponível;8,6;8,8
DM-003/2023;Obra 1;24,0;BR381;DIV ES/MG (MANTENA)-DIVINO DAS LARANJEIRAS-GOVERNADOR  VALADARES-IPATINGA-JOÃO  MONLEVADE-BELO HORIZONTE-BETIM-POUSO ALEGRE-DIV MG/SP;Não Disponível;8,8;15,0
DM-003/2023;Obra 1;25,0;BR381;DIV ES/MG (MANTENA)-DIVINO DAS LARANJEIRAS-GOVERNADOR  VALADARES-IPATINGA-JOÃO  MONLEVADE-BELO HORIZONTE-BETIM-POUSO ALEGRE-DIV MG/SP;Não Disponível;194,6;220,6
DM-003/2023;Obra 1;26,0;BR381;DIV ES/MG (MANTENA)-DIVINO DAS LARANJEIRAS-GOVERNADOR  VALADARES-IPATINGA-JOÃO  MONLEVADE-BELO HORIZONTE-BETIM-POUSO ALEGRE-DIV MG/SP;Não Disponível;220,6;244,8
DM-003/2023;Obra 1;27,0;BR381;DIV ES/MG (MANTENA)-DIVINO DAS LARANJEIRAS-GOVERNADOR  VALADARES-IPATINGA-JOÃO  MONLEVADE-BELO HORIZONTE-BETIM-POUSO ALEGRE-DIV MG/SP;Não Disponível;244,8;246,6
DM-003/2023;Obra 1;28,0;BR381;DIV ES/MG (MANTENA)-DIVINO DAS LARANJEIRAS-GOVERNADOR  VALADARES-IPATINGA-JOÃO  MONLEVADE-BELO HORIZONTE-BETIM-POUSO ALEGRE-DIV MG/SP;Não Disponível;246,6;262,0
DM-003/2023;Obra 1;29,0;BR381;DIV ES/MG (MANTENA)-DIVINO DAS LARANJEIRAS-GOVERNADOR  VALADARES-IPATINGA-JOÃO  MONLEVADE-BELO HORIZONTE-BETIM-POUSO ALEGRE-DIV MG/SP;Não Disponível;262,0;279,3
DM-003/2023;Obra 1;30,0;BR381;DIV ES/MG (MANTENA)-DIVINO DAS LARANJEIRAS-GOVERNADOR  VALADARES-IPATINGA-JOÃO  MONLEVADE-BELO HORIZONTE-BETIM-POUSO ALEGRE-DIV MG/SP;Não Disponível;279,3;317,4
DM-003/2023;Obra 1;31,0;BR381;DIV ES/MG (MANTENA)-DIVINO DAS LARANJEIRAS-GOVERNADOR  VALADARES-IPATINGA-JOÃO  MONLEVADE-BELO HORIZONTE-BETIM-POUSO ALEGRE-DIV MG/SP;Não Disponível;317,4;321,7
DM-003/2023;Obra 1;32,0;BR381;DIV ES/MG (MANTENA)-DIVINO DAS LARANJEIRAS-GOVERNADOR  VALADARES-IPATINGA-JOÃO  MONLEVADE-BELO HORIZONTE-BETIM-POUSO ALEGRE-DIV MG/SP;Não Disponível;322,0;342,5
DM-003/2023;Obra 1;33,0;BR458;CONSELHEIRO PENA-TARUMIRIM-TARUAÇU-IAPU-IPATINGA;Não Disponível;137,6;188,1
DM-003/2023;Obra 1;34,0;BR474;AIMORÉS-IPANEMA-PIEDADE DO CARATINGA-CARATINGA;Não Disponível;94,9;98,3
DM-003/2023;Obra 1;35,0;BR474;AIMORÉS-IPANEMA-PIEDADE DO CARATINGA-CARATINGA;Não Disponível;98,3;109,7
DM-003/2023;Obra 1;36,0;BR474;AIMORÉS-IPANEMA-PIEDADE DO CARATINGA-CARATINGA;Não Disponível;109,7;117,9
DM-003/2023;Obra 1;37,0;BR474;AIMORÉS-IPANEMA-PIEDADE DO CARATINGA-CARATINGA;Não Disponível;117,9;128,5
DM-003/2023;Obra 1;38,0;BR474;AIMORÉS-IPANEMA-PIEDADE DO CARATINGA-CARATINGA;Não Disponível;128,5;153,0
DM-003/2023;Obra 1;39,0;BR474;AIMORÉS-IPANEMA-PIEDADE DO CARATINGA-CARATINGA;Não Disponível;153,0;160,2
DM-003/2023;Obra 1;40,0;CMG120;ARAÇUAÍ-GUANHÃES-ITABIRA-VIÇOSA-UBÁ-CATAGUASES-LEOPOLDINA-DIV MG/RJ;Não Disponível;468,0;468,3
DM-003/2023;Obra 1;41,0;CMG120;ARAÇUAÍ-GUANHÃES-ITABIRA-VIÇOSA-UBÁ-CATAGUASES-LEOPOLDINA-DIV MG/RJ;Não Disponível;468,3;473,3
DM-003/2023;Obra 1;42,0;CMG120;ARAÇUAÍ-GUANHÃES-ITABIRA-VIÇOSA-UBÁ-CATAGUASES-LEOPOLDINA-DIV MG/RJ;Não Disponível;473,3;486,6
DM-003/2023;Obra 1;43,0;CMG120;ARAÇUAÍ-GUANHÃES-ITABIRA-VIÇOSA-UBÁ-CATAGUASES-LEOPOLDINA-DIV MG/RJ;Não Disponível;486,6;488,7
DM-003/2023;Obra 1;44,0;CMG120;ARAÇUAÍ-GUANHÃES-ITABIRA-VIÇOSA-UBÁ-CATAGUASES-LEOPOLDINA-DIV MG/RJ;Não Disponível;488,7;489,1
DM-003/2023;Obra 1;45,0;CMG120;ARAÇUAÍ-GUANHÃES-ITABIRA-VIÇOSA-UBÁ-CATAGUASES-LEOPOLDINA-DIV MG/RJ;Não Disponível;489,1;489,5
DM-003/2023;Obra 1;46,0;CMG120;ARAÇUAÍ-GUANHÃES-ITABIRA-VIÇOSA-UBÁ-CATAGUASES-LEOPOLDINA-DIV MG/RJ;Não Disponível;489,5;499,0
DM-003/2023;Obra 1;47,0;CMG120;ARAÇUAÍ-GUANHÃES-ITABIRA-VIÇOSA-UBÁ-CATAGUASES-LEOPOLDINA-DIV MG/RJ;Não Disponível;499,0;499,5
DM-003/2023;Obra 1;48,0;CMG120;ARAÇUAÍ-GUANHÃES-ITABIRA-VIÇOSA-UBÁ-CATAGUASES-LEOPOLDINA-DIV MG/RJ;Não Disponível;499,5;500,8
DM-003/2023;Obra 1;49,0;CMG120;ARAÇUAÍ-GUANHÃES-ITABIRA-VIÇOSA-UBÁ-CATAGUASES-LEOPOLDINA-DIV MG/RJ;Não Disponível;500,8;506,3
DM-003/2023;Obra 1;50,0;CMG120;ARAÇUAÍ-GUANHÃES-ITABIRA-VIÇOSA-UBÁ-CATAGUASES-LEOPOLDINA-DIV MG/RJ;Não Disponível;506,3;507,5
DM-003/2023;Obra 1;51,0;CMG120;ARAÇUAÍ-GUANHÃES-ITABIRA-VIÇOSA-UBÁ-CATAGUASES-LEOPOLDINA-DIV MG/RJ;Não Disponível;507,5;526,7
