ano_assinatura_contrato;codigo_orgao_entidade_contratante;nome_orgao_entidade_contratante;indicador_fornecedor_estrangeiro;nome_empresarial_nome_fornecedor;nome_empresarial_nome_fornecedor_1;cnpj_cpf_fornecedor_formatado;nome_empresarial_nome_fornecedor_2;nome_empresarial_nome_fornecedor_3;tipo_pessoa_fornecedor;numero_processo_formatado;numero_contrato;contrato;indicador_termo_de_contrato;situacao_contrato;descricao_tipo_de_contrato;objeto_contrato;unnamed_17;unnamed_18;unnamed_19;unnamed_20;unnamed_21;unnamed_22;unnamed_23;unnamed_24;unnamed_25;unnamed_26;unnamed_27;unnamed_28;unnamed_29;unnamed_30;unnamed_31;unnamed_32;unnamed_33;unnamed_34;unnamed_35;unnamed_36;unnamed_37;unnamed_38;unnamed_39;unnamed_40;unnamed_41;unnamed_42;unnamed_43;unnamed_44;unnamed_45;unnamed_46;unnamed_47;unnamed_48;unnamed_49;unnamed_50;unnamed_51;unnamed_52;data_assinatura_contrato;data_inicio_vigencia_contrato;data_termino_vigencia_contrato;procedimento_contratacao_grupo;procedimento_contratacao_detalhamento_1;procedimento_contratacao_especializacao;edital_retificacao_arquivos;contrato_termoaditivo_arquivos;valor_total_atualizado;valor_despesa_empenhada;valor_despesa_liquidada
2017,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;ASEL CONSTRUCOES RODOVIARIAS LTDA;ASEL CONSTRUCOES RODOVIARIAS LTDA;20.966.503/0001-23;ASEL CONSTRUCOES RODOVIARIAS LTDA;ASEL CONSTRUCOES RODOVIARIAS LTDA;PESSOA JURÍDICA;2301762 000041/2017;9159186;PRC-22.019/2017-E;SIM;Encerrado;Obra;Contrato PRC 22.019/2017 Serviços de manutenção rodoviária, conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos bem como reparação do corpo estradal e seus dispositivos. A execução dos serviços descritos está restrita ao âmbito de circunscrição da 33ª RRG do DEER/MG - Pirapora/Norte. - PPAG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-09-14;2017-09-22;2024-01-31;Obras e serviços de engenharia - Lei nº 8.666/93;Outras Contratações;Outras Contratações - Recadastramento de processos;;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=150264;24444458,72;22820695,75;22820695,75
2017,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;ASEL CONSTRUCOES RODOVIARIAS LTDA;ASEL CONSTRUCOES RODOVIARIAS LTDA;20.966.503/0001-23;ASEL CONSTRUCOES RODOVIARIAS LTDA;ASEL CONSTRUCOES RODOVIARIAS LTDA;PESSOA JURÍDICA;2301762 000044/2017;9159015;PRC-22.018/2017-C;SIM;Encerrado;Obra;"Contrato PRC-22.018-17 firmado entre o DEER/MG e a empresa Asel Construções Rodoviárias Ltda, para a execução dos serviços de manutenção rodoviária, conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos, bem como reparações do corpo estradal e seus dispositivos. A execução dos serviços descritos está restrita ao âmbito de circunscrição da 38ª RRG do DEER/MG - Capelinha / Alto Jequitinhonha, inserida no Programa ""Estradas de Minas: Infraestrutura Logística"", na Ação ""Recuperação e Manutenção da Malha Viária"" do Orçamento Geral do DEER/MG e estão contemplados no PPAG.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-09-01;2017-09-14;2024-01-31;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=422314;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=150114;34297717,33;30483869,63;30483869,63
2017,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;ASEL CONSTRUCOES RODOVIARIAS LTDA;ASEL CONSTRUCOES RODOVIARIAS LTDA;20.966.503/0001-23;ASEL CONSTRUCOES RODOVIARIAS LTDA;ASEL CONSTRUCOES RODOVIARIAS LTDA;PESSOA JURÍDICA;2301762 000044/2017;9159015;PRC-22.018/2017-D;SIM;Encerrado;Obra;"Contrato PRC-22.018-17 firmado entre o DEER/MG e a empresa Asel Construções Rodoviárias Ltda, para a execução dos serviços de manutenção rodoviária, conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos, bem como reparações do corpo estradal e seus dispositivos. A execução dos serviços descritos está restrita ao âmbito de circunscrição da 38ª RRG do DEER/MG - Capelinha / Alto Jequitinhonha, inserida no Programa ""Estradas de Minas: Infraestrutura Logística"", na Ação ""Recuperação e Manutenção da Malha Viária"" do Orçamento Geral do DEER/MG e estão contemplados no PPAG.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-09-01;2017-09-14;2024-01-31;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=422314;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=150114;34297717,33;30483869,63;30483869,63
2017,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;ASEL CONSTRUCOES RODOVIARIAS LTDA;ASEL CONSTRUCOES RODOVIARIAS LTDA;20.966.503/0001-23;ASEL CONSTRUCOES RODOVIARIAS LTDA;ASEL CONSTRUCOES RODOVIARIAS LTDA;PESSOA JURÍDICA;2301762 000044/2017;9159015;PRC-22.018/2017-E;SIM;Encerrado;Obra;"Contrato PRC-22.018-17 firmado entre o DEER/MG e a empresa Asel Construções Rodoviárias Ltda, para a execução dos serviços de manutenção rodoviária, conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos, bem como reparações do corpo estradal e seus dispositivos. A execução dos serviços descritos está restrita ao âmbito de circunscrição da 38ª RRG do DEER/MG - Capelinha / Alto Jequitinhonha, inserida no Programa ""Estradas de Minas: Infraestrutura Logística"", na Ação ""Recuperação e Manutenção da Malha Viária"" do Orçamento Geral do DEER/MG e estão contemplados no PPAG.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-09-01;2017-09-14;2024-01-31;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=422314;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=150114;34297717,33;30483869,63;30483869,63
2017,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;ASEL CONSTRUCOES RODOVIARIAS LTDA;ASEL CONSTRUCOES RODOVIARIAS LTDA;20.966.503/0001-23;ASEL CONSTRUCOES RODOVIARIAS LTDA;ASEL CONSTRUCOES RODOVIARIAS LTDA;PESSOA JURÍDICA;2301762 000044/2017;9159015;PRC-22.039/2017-C;SIM;Encerrado;Obra;"Contrato PRC-22.018-17 firmado entre o DEER/MG e a empresa Asel Construções Rodoviárias Ltda, para a execução dos serviços de manutenção rodoviária, conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos, bem como reparações do corpo estradal e seus dispositivos. A execução dos serviços descritos está restrita ao âmbito de circunscrição da 38ª RRG do DEER/MG - Capelinha / Alto Jequitinhonha, inserida no Programa ""Estradas de Minas: Infraestrutura Logística"", na Ação ""Recuperação e Manutenção da Malha Viária"" do Orçamento Geral do DEER/MG e estão contemplados no PPAG.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-09-01;2017-09-14;2024-01-31;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=422314;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=150114;34297717,33;30483869,63;30483869,63
2017,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;ASEL CONSTRUCOES RODOVIARIAS LTDA;ASEL CONSTRUCOES RODOVIARIAS LTDA;20.966.503/0001-23;ASEL CONSTRUCOES RODOVIARIAS LTDA;ASEL CONSTRUCOES RODOVIARIAS LTDA;PESSOA JURÍDICA;2301762 000044/2017;9159015;PRC-22.039/2017-D;SIM;Encerrado;Obra;"Contrato PRC-22.018-17 firmado entre o DEER/MG e a empresa Asel Construções Rodoviárias Ltda, para a execução dos serviços de manutenção rodoviária, conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos, bem como reparações do corpo estradal e seus dispositivos. A execução dos serviços descritos está restrita ao âmbito de circunscrição da 38ª RRG do DEER/MG - Capelinha / Alto Jequitinhonha, inserida no Programa ""Estradas de Minas: Infraestrutura Logística"", na Ação ""Recuperação e Manutenção da Malha Viária"" do Orçamento Geral do DEER/MG e estão contemplados no PPAG.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-09-01;2017-09-14;2024-01-31;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=422314;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=150114;34297717,33;30483869,63;30483869,63
2017,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;ASEL CONSTRUCOES RODOVIARIAS LTDA;ASEL CONSTRUCOES RODOVIARIAS LTDA;20.966.503/0001-23;ASEL CONSTRUCOES RODOVIARIAS LTDA;ASEL CONSTRUCOES RODOVIARIAS LTDA;PESSOA JURÍDICA;2301762 000047/2017;9174578;PRC-22.034/2017-C;SIM;Encerrado;Obra;Contrato PRC-22.034-17, firmado entre o DEER/MG e a empresa ASEL construções rodoviárias LTDA, para execução de serviços de manutenção rodoviária, conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos, bem como reparações do corpo estradal e seus dispositivos. A execução dos serviços descritos está restrita ao âmbito de circunscrição da 35ª RRG - Abaeté / CENTRAL DEER/MG.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-12-01;2017-12-07;2023-12-20;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=423398;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=151836;31825470,47;23624564,41;23624564,41
2017,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;ASEL CONSTRUCOES RODOVIARIAS LTDA;ASEL CONSTRUCOES RODOVIARIAS LTDA;20.966.503/0001-23;ASEL CONSTRUCOES RODOVIARIAS LTDA;ASEL CONSTRUCOES RODOVIARIAS LTDA;PESSOA JURÍDICA;2301762 000047/2017;9174578;PRC-22.034/2017-D;SIM;Encerrado;Obra;Contrato PRC-22.034-17, firmado entre o DEER/MG e a empresa ASEL construções rodoviárias LTDA, para execução de serviços de manutenção rodoviária, conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos, bem como reparações do corpo estradal e seus dispositivos. A execução dos serviços descritos está restrita ao âmbito de circunscrição da 35ª RRG - Abaeté / CENTRAL DEER/MG.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-12-01;2017-12-07;2023-12-20;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=423398;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=151836;31825470,47;23624564,41;23624564,41
2017,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;ASEL CONSTRUCOES RODOVIARIAS LTDA;ASEL CONSTRUCOES RODOVIARIAS LTDA;20.966.503/0001-23;ASEL CONSTRUCOES RODOVIARIAS LTDA;ASEL CONSTRUCOES RODOVIARIAS LTDA;PESSOA JURÍDICA;2301762 000047/2017;9174578;PRC-22.034/2017-E;SIM;Encerrado;Obra;Contrato PRC-22.034-17, firmado entre o DEER/MG e a empresa ASEL construções rodoviárias LTDA, para execução de serviços de manutenção rodoviária, conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos, bem como reparações do corpo estradal e seus dispositivos. A execução dos serviços descritos está restrita ao âmbito de circunscrição da 35ª RRG - Abaeté / CENTRAL DEER/MG.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-12-01;2017-12-07;2023-12-20;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=423398;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=151836;31825470,47;23624564,41;23624564,41
2017,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;ASEL CONSTRUCOES RODOVIARIAS LTDA;ASEL CONSTRUCOES RODOVIARIAS LTDA;20.966.503/0001-23;ASEL CONSTRUCOES RODOVIARIAS LTDA;ASEL CONSTRUCOES RODOVIARIAS LTDA;PESSOA JURÍDICA;2301762 000048/2017;9178130;PRC-22.037/2017-B;SIM;Encerrado;Obra;"Contrato PRC-22.037/17 firmado entre o DEER/MG e a ASEL CONSTRUÇÕES RODOVIÁRIAS LTDA, para execução dos serviços de manutenção rodoviária, conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos, bem como reparações do corpo estradal e seus dispositivos. A execução dos serviços descritos está restrita ao âmbito de circunscrição da 06ª CRG - MONTES CLAROS / NORTE, do DEER/MG, inserida no Programa ""Estradas de Minas: Infraestrutura Logística"", na Ação ""Recuperação e Manutenção da Malha Viária"" do Orçamento Geral do DEER/MG.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-12-14;2018-01-05;2024-04-01;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=423401;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=152212;38358261,43;36595872,0;36595872,0
2017,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;ASEL CONSTRUCOES RODOVIARIAS LTDA;ASEL CONSTRUCOES RODOVIARIAS LTDA;20.966.503/0001-23;ASEL CONSTRUCOES RODOVIARIAS LTDA;ASEL CONSTRUCOES RODOVIARIAS LTDA;PESSOA JURÍDICA;2301762 000048/2017;9178130;PRC-22.037/2017-C;SIM;Encerrado;Obra;"Contrato PRC-22.037/17 firmado entre o DEER/MG e a ASEL CONSTRUÇÕES RODOVIÁRIAS LTDA, para execução dos serviços de manutenção rodoviária, conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos, bem como reparações do corpo estradal e seus dispositivos. A execução dos serviços descritos está restrita ao âmbito de circunscrição da 06ª CRG - MONTES CLAROS / NORTE, do DEER/MG, inserida no Programa ""Estradas de Minas: Infraestrutura Logística"", na Ação ""Recuperação e Manutenção da Malha Viária"" do Orçamento Geral do DEER/MG.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-12-14;2018-01-05;2024-04-01;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=423401;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=152212;38358261,43;36595872,0;36595872,0
2017,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;ASEL CONSTRUCOES RODOVIARIAS LTDA;ASEL CONSTRUCOES RODOVIARIAS LTDA;20.966.503/0001-23;ASEL CONSTRUCOES RODOVIARIAS LTDA;ASEL CONSTRUCOES RODOVIARIAS LTDA;PESSOA JURÍDICA;2301762 000048/2017;9178130;PRC-22.037/2017-D;SIM;Encerrado;Obra;"Contrato PRC-22.037/17 firmado entre o DEER/MG e a ASEL CONSTRUÇÕES RODOVIÁRIAS LTDA, para execução dos serviços de manutenção rodoviária, conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos, bem como reparações do corpo estradal e seus dispositivos. A execução dos serviços descritos está restrita ao âmbito de circunscrição da 06ª CRG - MONTES CLAROS / NORTE, do DEER/MG, inserida no Programa ""Estradas de Minas: Infraestrutura Logística"", na Ação ""Recuperação e Manutenção da Malha Viária"" do Orçamento Geral do DEER/MG.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-12-14;2018-01-05;2024-04-01;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=423401;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=152212;38358261,43;36595872,0;36595872,0
2017,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;ASEL CONSTRUCOES RODOVIARIAS LTDA;ASEL CONSTRUCOES RODOVIARIAS LTDA;20.966.503/0001-23;ASEL CONSTRUCOES RODOVIARIAS LTDA;ASEL CONSTRUCOES RODOVIARIAS LTDA;PESSOA JURÍDICA;2301762 000048/2017;9178130;PRC-22.037/2017-E;SIM;Encerrado;Obra;"Contrato PRC-22.037/17 firmado entre o DEER/MG e a ASEL CONSTRUÇÕES RODOVIÁRIAS LTDA, para execução dos serviços de manutenção rodoviária, conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos, bem como reparações do corpo estradal e seus dispositivos. A execução dos serviços descritos está restrita ao âmbito de circunscrição da 06ª CRG - MONTES CLAROS / NORTE, do DEER/MG, inserida no Programa ""Estradas de Minas: Infraestrutura Logística"", na Ação ""Recuperação e Manutenção da Malha Viária"" do Orçamento Geral do DEER/MG.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-12-14;2018-01-05;2024-04-01;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=423401;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=152212;38358261,43;36595872,0;36595872,0
2017,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;ASEL CONSTRUCOES RODOVIARIAS LTDA;ASEL CONSTRUCOES RODOVIARIAS LTDA;20.966.503/0001-23;ASEL CONSTRUCOES RODOVIARIAS LTDA;ASEL CONSTRUCOES RODOVIARIAS LTDA;PESSOA JURÍDICA;2301762 000051/2017;9178085;PRC-22.038/2017-B;SIM;Encerrado;Obra;22.038/2017 - Serviços de manutenção rodoviária, conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos , bem como reparações do corpo estradal e seus dispositivos. A execução dos serviços descritos está restrita ao âmbito de circunscrição da 9ª CRG - Curvelo/CENTRAL do DEER/MG.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-12-15;2017-12-28;2024-05-31;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=425083;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=152148;24674351,3;20735380,52;20735380,52
2017,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;ASEL CONSTRUCOES RODOVIARIAS LTDA;ASEL CONSTRUCOES RODOVIARIAS LTDA;20.966.503/0001-23;ASEL CONSTRUCOES RODOVIARIAS LTDA;ASEL CONSTRUCOES RODOVIARIAS LTDA;PESSOA JURÍDICA;2301762 000051/2017;9178085;PRC-22.038/2017-C;SIM;Encerrado;Obra;22.038/2017 - Serviços de manutenção rodoviária, conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos , bem como reparações do corpo estradal e seus dispositivos. A execução dos serviços descritos está restrita ao âmbito de circunscrição da 9ª CRG - Curvelo/CENTRAL do DEER/MG.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-12-15;2017-12-28;2024-05-31;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=425083;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=152148;24674351,3;20735380,52;20735380,52
2017,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;ASEL CONSTRUCOES RODOVIARIAS LTDA;ASEL CONSTRUCOES RODOVIARIAS LTDA;20.966.503/0001-23;ASEL CONSTRUCOES RODOVIARIAS LTDA;ASEL CONSTRUCOES RODOVIARIAS LTDA;PESSOA JURÍDICA;2301762 000051/2017;9178085;PRC-22.038/2017-D;SIM;Encerrado;Obra;22.038/2017 - Serviços de manutenção rodoviária, conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos , bem como reparações do corpo estradal e seus dispositivos. A execução dos serviços descritos está restrita ao âmbito de circunscrição da 9ª CRG - Curvelo/CENTRAL do DEER/MG.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-12-15;2017-12-28;2024-05-31;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=425083;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=152148;24674351,3;20735380,52;20735380,52
2017,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;ASEL CONSTRUCOES RODOVIARIAS LTDA;ASEL CONSTRUCOES RODOVIARIAS LTDA;20.966.503/0001-23;ASEL CONSTRUCOES RODOVIARIAS LTDA;ASEL CONSTRUCOES RODOVIARIAS LTDA;PESSOA JURÍDICA;2301762 000051/2017;9178085;PRC-22.038/2017-E;SIM;Encerrado;Obra;22.038/2017 - Serviços de manutenção rodoviária, conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos , bem como reparações do corpo estradal e seus dispositivos. A execução dos serviços descritos está restrita ao âmbito de circunscrição da 9ª CRG - Curvelo/CENTRAL do DEER/MG.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-12-15;2017-12-28;2024-05-31;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=425083;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=152148;24674351,3;20735380,52;20735380,52
2017,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;ASEL CONSTRUCOES RODOVIARIAS LTDA;ASEL CONSTRUCOES RODOVIARIAS LTDA;20.966.503/0001-23;ASEL CONSTRUCOES RODOVIARIAS LTDA;ASEL CONSTRUCOES RODOVIARIAS LTDA;PESSOA JURÍDICA;2301762 000054/2017;9176826;PRC-22.039/2017-B;SIM;Encerrado;Obra;PRC - 22.039/17 - Serviços de manutenção rodoviária, conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos, bem como reparações do corpo estradal e seus dispositivos. A execução dos serviços descritos está restrita ao âmbito de circunscrição da 4ª CRG - Barbacena / Vertentes, do DEER/MG.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-12-14;2017-12-28;2023-12-27;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=425093;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=152099;62531800,57;53347764,77;53347764,77
2017,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;ASEL CONSTRUCOES RODOVIARIAS LTDA;ASEL CONSTRUCOES RODOVIARIAS LTDA;20.966.503/0001-23;ASEL CONSTRUCOES RODOVIARIAS LTDA;ASEL CONSTRUCOES RODOVIARIAS LTDA;PESSOA JURÍDICA;2301762 000054/2017;9176826;PRC-22.039/2017-E;SIM;Encerrado;Obra;PRC - 22.039/17 - Serviços de manutenção rodoviária, conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos, bem como reparações do corpo estradal e seus dispositivos. A execução dos serviços descritos está restrita ao âmbito de circunscrição da 4ª CRG - Barbacena / Vertentes, do DEER/MG.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-12-14;2017-12-28;2023-12-27;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=425093;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=152099;62531800,57;53347764,77;53347764,77
2017,0;2300,0;DEPARTAMENTO DE ESTRADAS DE RODAGEM;NÃO;ASEL CONSTRUCOES RODOVIARIAS LTDA;ASEL CONSTRUCOES RODOVIARIAS LTDA;20.966.503/0001-23;ASEL CONSTRUCOES RODOVIARIAS LTDA;ASEL CONSTRUCOES RODOVIARIAS LTDA;PESSOA JURÍDICA;2301762 000056/2017;9176829;PRC-22.042/2017-B;SIM;Encerrado;Obra;PRC - 22.042/2017 - Serviços de manutenção rodoviária, conservação rotineira e periódica, serviços de urgência e pequenos melhoramentos, bem como reparações do corpo estradal e seus dispositivos. A execução dos serviços descritos está restrita ao âmbito de circunscrição da 07ª RRG - Araxá / Triângulo Sul, do DEER/MG.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017-12-21;2017-12-28;2023-12-27;Obras e serviços de engenharia - Lei nº 8.666/93;Concorrência;Concorrência;https://www1.compras.mg.gov.br/processocompra/processo/consultaEditalRetificaoProcesso.html?metodo=visualizarEditalRetificao&id=430435;https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=152101;33478313,56;28601145,23;28601145,23
